ID,Name,behaviorVariationId,sortId,wanderingEquipId,weight,weaponWeightRate,fixPrice,basicPrice,sellValue,correctStrength,correctAgility,correctMagic,correctFaith,physGuardCutRate,magGuardCutRate,fireGuardCutRate,thunGuardCutRate,spEffectBehaviorId0,spEffectBehaviorId1,spEffectBehaviorId2,residentSpEffectId,residentSpEffectId1,residentSpEffectId2,materialSetId,originEquipWep,originEquipWep1,originEquipWep2,originEquipWep3,originEquipWep4,originEquipWep5,originEquipWep6,originEquipWep7,originEquipWep8,originEquipWep9,originEquipWep10,originEquipWep11,originEquipWep12,originEquipWep13,originEquipWep14,originEquipWep15,antiDemonDamageRate,antSaintDamageRate,antWeakA_DamageRate,antWeakB_DamageRate,vagrantItemLotId,vagrantBonusEneDropItemLotId,vagrantItemEneDropItemLotId,equipModelId,iconId,durability,durabilityMax,attackThrowEscape,parryDamageLife,attackBasePhysics,attackBaseMagic,attackBaseFire,attackBaseThunder,attackBaseStamina,saWeaponDamage,saDurability,guardAngle,staminaGuardDef,reinforceTypeId,trophySGradeId,trophySeqId,throwAtkRate,bowDistRate,equipModelCategory,equipModelGender,weaponCategory,wepmotionCategory,guardmotionCategory,atkMaterial,defMaterial,defSfxMaterial,correctType,spAttribute,spAtkcategory,wepmotionOneHandId,wepmotionBothHandId,properStrength,properAgility,properMagic,properFaith,overStrength,attackBaseParry,defenseBaseParry,guardBaseRepel,attackBaseRepel,guardCutCancelRate,guardLevel,slashGuardCutRate,blowGuardCutRate,thrustGuardCutRate,poisonGuardResist,diseaseGuardResist,bloodGuardResist,curseGuardResist,isDurabilityDivergence,rightHandEquipable,leftHandEquipable,bothHandEquipable,arrowSlotEquipable,boltSlotEquipable,enableGuard,enableParry,enableMagic,enableSorcery,enableMiracle,enableVowMagic,isNormalAttackType,isBlowAttackType,isSlashAttackType,isThrustAttackType,isEnhance,isLuckCorrect,isCustom,disableBaseChangeReset,disableRepair,isDarkHand,simpleModelForDlc,lanternWep,isVersusGhostWep,baseChangeCategory,isDragonSlayer,isDeposit,disableMultiDropShare,pad_0,oldSortId,pad_1
704400,Golem Axe [Gargoyle Tail Axe],3002,1055,798000,16,1,1200,5000,100,74,16,0,0,55,10,40,40,-1,-1,-1,-1,-1,-1,1800,705010,705010,705010,705010,705010,705010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101200,101210,101220,508,55,600,600,1,10,170,0,0,0,35,35,0,0,36,1000,508,-1,0,-1,7,0,4,30,2,0,50,50,0,1,104,0,10,36,8,0,0,99,0,0,10,40,0,3,0,0,0,40,40,40,42,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,45,0,1,0,0,1055,[0|0|0|0|0|0|0|0]
704500,Golem Axe [Greataxe,3002,1056,798000,16,1,1200,5000,100,74,16,0,0,55,10,40,40,-1,-1,-1,-1,-1,-1,1800,750010,750010,750010,750010,750010,750010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101200,101210,101220,508,55,600,600,1,10,170,0,0,0,35,35,0,0,36,1000,508,-1,0,-1,7,0,4,30,2,0,50,50,0,1,104,0,10,36,8,0,0,99,0,0,10,40,0,3,0,0,0,40,40,40,42,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,45,0,1,0,0,1056,[0|0|0|0|0|0|0|0]
704600,Golem Axe [Demon's Greataxe,3002,1057,798000,16,1,1200,5000,100,74,16,0,0,55,10,40,40,-1,-1,-1,-1,-1,-1,1800,751010,751010,751010,751010,751010,751010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101200,101210,101220,508,55,600,600,1,10,170,0,0,0,35,35,0,0,36,1000,508,-1,0,-1,7,0,4,30,2,0,50,50,0,1,104,0,10,36,8,0,0,99,0,0,10,40,0,3,0,0,0,40,40,40,42,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,45,0,1,0,0,1057,[0|0|0|0|0|0|0|0]
752000,Dragon King Greataxe,3201,1131,799000,24,1,800,10000,5000,0,0,0,0,55,10,40,40,-1,-1,-1,6850,-1,-1,1100,752000,752000,752000,752000,752000,752000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101100,101110,101120,506,58,400,400,1,10,420,0,0,0,40,50,0,0,38,1100,506,-1,0,-1,7,0,4,32,2,0,50,50,0,1,106,2,12,50,8,0,0,99,0,0,10,60,0,3,0,0,0,50,50,50,46,3,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,45,0,1,0,0,1131,[0|0|0|0|0|0|0|0]
802000,Morning Star,3300,1231,898000,4,0,360,200,50,75,75,0,0,45,10,30,30,6401,-1,-1,-1,-1,-1,0,802000,802000,802000,802000,802000,802000,802005,802005,802005,802005,802005,802010,802010,802010,802010,802010,1,1,1,1,100700,100710,100720,603,61,180,180,1,10,83,0,0,0,30,35,0,0,30,0,-1,16,0,-1,7,0,5,33,2,0,50,50,0,1,59,0,10,11,0,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,34,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1231,[0|0|0|0|0|0|0|0]
802100,Morning Star [Crystal],3300,1232,898000,4,0,360,200,1,75,75,0,0,45,10,30,30,6401,-1,-1,-1,-1,-1,100,802010,802010,802010,802010,802010,802010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,603,61,18,18,1,10,83,0,0,0,30,35,0,0,30,100,-1,17,0,-1,7,0,5,33,2,0,50,50,0,1,59,0,10,11,0,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,34,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,5,0,1,0,0,1232,[0|0|0|0|0|0|0|0]
802200,Morning Star [Lightning],3300,1233,898000,4,0,360,200,500,0,0,0,0,45,10,30,30,6401,-1,-1,-1,-1,-1,200,802010,802010,802010,802010,802010,802010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,603,61,180,180,1,10,83,0,0,83,30,35,0,0,30,200,-1,18,0,-1,7,0,5,33,2,0,50,50,0,6,59,0,10,11,0,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,34,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10,0,1,0,0,1233,[0|0|0|0|0|0|0|0]
802300,Morning Star [Raw],3300,1234,898000,4,0,360,200,50,56,56,0,0,45,10,30,30,6401,-1,-1,-1,-1,-1,300,802005,802005,802005,802005,802005,802005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,603,61,180,180,1,10,100,0,0,0,30,35,0,0,30,300,-1,19,0,-1,7,0,5,33,2,0,50,50,0,1,59,0,10,11,0,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,34,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,15,0,1,0,0,1234,[0|0|0|0|0|0|0|0]
802400,Morning Star [Magic],3300,1235,898000,4,0,360,200,50,21,21,54,0,45,10,30,30,6401,-1,-1,-1,-1,-1,400,802005,802005,802005,802005,802005,802005,802405,802405,802405,802405,802405,-1,-1,-1,-1,-1,1,1,1,1,100800,100810,100820,603,61,180,180,1,10,70,67,0,0,30,35,0,0,30,400,-1,20,0,-1,7,0,5,33,2,0,50,50,1,1,59,0,10,11,0,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,34,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,20,0,1,0,0,1235,[0|0|0|0|0|0|0|0]
802500,Morning Star [Enchanted],3300,1236,898000,4,0,360,200,50,14,14,53,0,45,10,30,30,6401,-1,-1,-1,-1,-1,500,802405,802405,802405,802405,802405,802405,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100800,100810,100820,603,61,180,180,1,10,70,66,0,0,30,35,0,0,30,500,-1,21,0,-1,7,0,5,33,2,0,50,50,1,1,59,0,10,11,0,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,34,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,22,0,1,0,0,1236,[0|0|0|0|0|0|0|0]
802600,Morning Star [Divine],3300,1237,898000,4,0,360,200,100,29,29,0,54,45,10,30,30,6401,-1,-1,-1,-1,-1,600,802005,802005,802005,802005,802005,802005,802605,802605,802605,802605,802605,-1,-1,-1,-1,-1,1,1.1,1,1,100900,100910,100920,603,61,180,180,1,10,67,68,0,0,30,35,0,0,30,600,-1,22,0,-1,7,0,5,33,2,0,50,50,1,1,59,0,10,11,0,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,34,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,25,0,1,0,0,1237,[0|0|0|0|0|0|0|0]
802700,Morning Star [Occult],3300,1238,898000,4,0,360,200,100,27,27,0,63,45,10,30,30,6401,-1,-1,-1,-1,-1,700,802605,802605,802605,802605,802605,802605,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1.1,1,100900,100910,100920,603,61,180,180,1,10,66,62,0,0,30,35,0,0,30,700,-1,23,0,-1,7,0,5,33,2,0,50,50,1,1,59,0,10,11,0,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,34,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,30,0,1,0,0,1238,[0|0|0|0|0|0|0|0]
802800,Morning Star [Fire],3300,1239,898000,4,0,360,200,50,0,0,0,0,45,10,30,30,6401,-1,-1,-1,-1,-1,800,802005,802005,802005,802005,802005,802005,802805,802805,802805,802805,802805,-1,-1,-1,-1,-1,1,1,1,1,101000,101010,101020,603,61,180,180,1,10,83,0,83,0,30,35,0,0,30,800,-1,24,0,-1,7,0,5,33,2,0,50,50,0,2,59,0,10,11,0,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,34,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,35,0,1,0,0,1239,[0|0|0|0|0|0|0|0]
802900,Morning Star [Chaos],3300,1240,898000,4,0,360,200,50,0,0,0,0,45,10,30,30,6401,-1,-1,-1,-1,-1,900,802805,802805,802805,802805,802805,802805,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101000,101010,101020,603,61,180,180,1,10,75,0,83,0,30,35,0,0,30,900,-1,25,0,-1,7,0,5,33,2,0,50,50,0,2,59,0,10,11,0,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,34,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,40,0,1,0,0,1240,[0|0|0|0|0|0|0|0]
803000,Warpick,3301,1241,898000,3.5,0,440,200,50,75,75,0,0,45,10,30,30,-1,-1,-1,-1,-1,-1,0,803000,803000,803000,803000,803000,803000,803005,803005,803005,803005,803005,803010,803010,803010,803010,803010,1,1,1,1,100700,100710,100720,604,62,220,220,1,10,91,0,0,0,30,20,0,0,30,0,-1,16,0,-1,7,0,5,33,2,0,50,50,0,1,60,0,10,11,10,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,34,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1241,[0|0|0|0|0|0|0|0]
803100,Warpick [Crystal],3301,1242,898000,3.5,0,440,200,1,75,75,0,0,45,10,30,30,-1,-1,-1,-1,-1,-1,100,803010,803010,803010,803010,803010,803010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,604,62,22,22,1,10,91,0,0,0,30,20,0,0,30,100,-1,17,0,-1,7,0,5,33,2,0,50,50,0,1,60,0,10,11,10,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,34,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,5,0,1,0,0,1242,[0|0|0|0|0|0|0|0]
803200,Warpick [Lightning],3301,1243,898000,3.5,0,440,200,500,0,0,0,0,45,10,30,30,-1,-1,-1,-1,-1,-1,200,803010,803010,803010,803010,803010,803010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,604,62,220,220,1,10,91,0,0,91,30,20,0,0,30,200,-1,18,0,-1,7,0,5,33,2,0,50,50,0,6,60,0,10,11,10,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,34,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10,0,1,0,0,1243,[0|0|0|0|0|0|0|0]
803300,Warpick [Raw],3301,1244,898000,3.5,0,440,200,50,60,50,0,0,45,10,30,30,-1,-1,-1,-1,-1,-1,300,803005,803005,803005,803005,803005,803005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,604,62,220,220,1,10,105,0,0,0,30,20,0,0,30,300,-1,19,0,-1,7,0,5,33,2,0,50,50,0,1,60,0,10,11,10,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,34,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,15,0,1,0,0,1244,[0|0|0|0|0|0|0|0]
803400,Warpick [Magic],3301,1245,898000,3.5,0,440,200,50,17,8,65,0,45,10,30,30,-1,-1,-1,-1,-1,-1,400,803005,803005,803005,803005,803005,803005,803405,803405,803405,803405,803405,-1,-1,-1,-1,-1,1,1,1,1,100800,100810,100820,604,62,220,220,1,10,75,74,0,0,30,20,0,0,30,400,-1,20,0,-1,7,0,5,33,2,0,50,50,1,1,60,0,10,11,10,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,34,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,20,0,1,0,0,1245,[0|0|0|0|0|0|0|0]
803500,Warpick [Enchanted],3301,1246,898000,3.5,0,440,200,50,12,6,63,0,45,10,30,30,-1,-1,-1,-1,-1,-1,500,803405,803405,803405,803405,803405,803405,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100800,100810,100820,604,62,220,220,1,10,75,73,0,0,30,20,0,0,30,500,-1,21,0,-1,7,0,5,33,2,0,50,50,1,1,60,0,10,11,10,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,34,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,22,0,1,0,0,1246,[0|0|0|0|0|0|0|0]
803600,Warpick [Divine],3301,1247,898000,3.5,0,440,200,100,23,12,0,64,45,10,30,30,-1,-1,-1,-1,-1,-1,600,803005,803005,803005,803005,803005,803005,803605,803605,803605,803605,803605,-1,-1,-1,-1,-1,1,1.1,1,1,100900,100910,100920,604,62,220,220,1,10,75,75,0,0,30,20,0,0,30,600,-1,22,0,-1,7,0,5,33,2,0,50,50,1,1,60,0,10,11,10,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,34,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,25,0,1,0,0,1247,[0|0|0|0|0|0|0|0]
803700,Warpick [Occult],3301,1248,898000,3.5,0,440,200,100,22,11,0,76,45,10,30,30,-1,-1,-1,-1,-1,-1,700,803605,803605,803605,803605,803605,803605,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1.1,1,100900,100910,100920,604,62,220,220,1,10,70,68,0,0,30,20,0,0,30,700,-1,23,0,-1,7,0,5,33,2,0,50,50,1,1,60,0,10,11,10,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,34,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,30,0,1,0,0,1248,[0|0|0|0|0|0|0|0]
803800,Warpick [Fire],3301,1249,898000,3.5,0,440,200,50,0,0,0,0,45,10,30,30,-1,-1,-1,-1,-1,-1,800,803005,803005,803005,803005,803005,803005,803805,803805,803805,803805,803805,-1,-1,-1,-1,-1,1,1,1,1,101000,101010,101020,604,62,220,220,1,10,91,0,91,0,30,20,0,0,30,800,-1,24,0,-1,7,0,5,33,2,0,50,50,0,2,60,0,10,11,10,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,34,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,35,0,1,0,0,1249,[0|0|0|0|0|0|0|0]
803900,Warpick [Chaos],3301,1250,898000,3.5,0,440,200,50,0,0,0,0,45,10,30,30,-1,-1,-1,-1,-1,-1,900,803805,803805,803805,803805,803805,803805,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101000,101010,101020,604,62,220,220,1,10,81,0,91,0,30,20,0,0,30,900,-1,25,0,-1,7,0,5,33,2,0,50,50,0,2,60,0,10,11,10,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,34,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,40,0,1,0,0,1250,[0|0|0|0|0|0|0|0]
810000,Blacksmith Hammer,3300,1261,898000,5,0,500,200,50,125,0,0,0,45,10,30,30,-1,-1,-1,-1,-1,-1,0,810000,810000,810000,810000,810000,810000,810005,810005,810005,810005,810005,810010,810010,810010,810010,810010,1,1,1,1,100700,100710,100720,656,167,250,250,1,10,87,0,0,0,30,35,0,0,30,0,-1,16,0,-1,7,0,5,33,2,0,50,50,0,1,59,0,10,14,0,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,34,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1261,[0|0|0|0|0|0|0|0]
810100,Blacksmith Hammer [Crystal],3300,1262,898000,5,0,500,200,1,125,0,0,0,45,10,30,30,-1,-1,-1,-1,-1,-1,100,810010,810010,810010,810010,810010,810010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,656,167,25,25,1,10,87,0,0,0,30,35,0,0,30,100,-1,17,0,-1,7,0,5,33,2,0,50,50,0,1,59,0,10,14,0,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,34,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,5,0,1,0,0,1262,[0|0|0|0|0|0|0|0]
810200,Blacksmith Hammer [Lightning],3300,1263,898000,5,0,500,200,500,0,0,0,0,45,10,30,30,-1,-1,-1,-1,-1,-1,200,810010,810010,810010,810010,810010,810010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,656,167,250,250,1,10,87,0,0,87,30,35,0,0,30,200,-1,18,0,-1,7,0,5,33,2,0,50,50,0,6,59,0,10,14,0,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,34,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10,0,1,0,0,1263,[0|0|0|0|0|0|0|0]
810300,Blacksmith Hammer [Raw],3300,1264,898000,5,0,500,200,50,81,0,0,0,45,10,30,30,-1,-1,-1,-1,-1,-1,300,810005,810005,810005,810005,810005,810005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,656,167,250,250,1,10,100,0,0,0,30,35,0,0,30,300,-1,19,0,-1,7,0,5,33,2,0,50,50,0,1,59,0,10,14,0,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,34,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,15,0,1,0,0,1264,[0|0|0|0|0|0|0|0]
810400,Blacksmith Hammer [Magic],3300,1265,898000,5,0,500,200,50,71,0,54,0,45,10,30,30,-1,-1,-1,-1,-1,-1,400,810005,810005,810005,810005,810005,810005,810405,810405,810405,810405,810405,-1,-1,-1,-1,-1,1,1,1,1,100800,100810,100820,656,167,250,250,1,10,75,71,0,0,30,35,0,0,30,400,-1,20,0,-1,7,0,5,33,2,0,50,50,1,1,59,0,10,14,0,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,34,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,20,0,1,0,0,1265,[0|0|0|0|0|0|0|0]
810500,Blacksmith Hammer [Enchanted],3300,1266,898000,5,0,500,200,50,45,0,53,0,45,10,30,30,-1,-1,-1,-1,-1,-1,500,810405,810405,810405,810405,810405,810405,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100800,100810,100820,656,167,250,250,1,10,75,70,0,0,30,35,0,0,30,500,-1,21,0,-1,7,0,5,33,2,0,50,50,1,1,59,0,10,14,0,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,34,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,22,0,1,0,0,1266,[0|0|0|0|0|0|0|0]
810600,Blacksmith Hammer [Divine],3300,1267,898000,5,0,500,200,100,79,0,0,54,45,10,30,30,-1,-1,-1,-1,-1,-1,600,810005,810005,810005,810005,810005,810005,810605,810605,810605,810605,810605,-1,-1,-1,-1,-1,1,1.1,1,1,100900,100910,100920,656,167,250,250,1,10,69,72,0,0,30,35,0,0,30,600,-1,22,0,-1,7,0,5,33,2,0,50,50,1,1,59,0,10,14,0,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,34,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,25,0,1,0,0,1267,[0|0|0|0|0|0|0|0]
810700,Blacksmith Hammer [Occult],3300,1268,898000,5,0,500,200,100,77,0,0,63,45,10,30,30,-1,-1,-1,-1,-1,-1,700,810605,810605,810605,810605,810605,810605,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1.1,1,100900,100910,100920,656,167,250,250,1,10,70,65,0,0,30,35,0,0,30,700,-1,23,0,-1,7,0,5,33,2,0,50,50,1,1,59,0,10,14,0,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,34,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,30,0,1,0,0,1268,[0|0|0|0|0|0|0|0]
810800,Blacksmith Hammer [Fire],3300,1269,898000,5,0,500,200,50,0,0,0,0,45,10,30,30,-1,-1,-1,-1,-1,-1,800,810005,810005,810005,810005,810005,810005,810805,810805,810805,810805,810805,-1,-1,-1,-1,-1,1,1,1,1,101000,101010,101020,656,167,250,250,1,10,97,0,87,0,30,35,0,0,30,800,-1,24,0,-1,7,0,5,33,2,0,50,50,0,2,59,0,10,14,0,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,34,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,35,0,1,0,0,1269,[0|0|0|0|0|0|0|0]
810900,Blacksmith Hammer [Chaos],3300,1270,898000,5,0,500,200,50,0,0,0,0,45,10,30,30,-1,-1,-1,-1,-1,-1,900,810805,810805,810805,810805,810805,810805,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101000,101010,101020,656,167,250,250,1,10,86,0,88,0,30,35,0,0,30,900,-1,25,0,-1,7,0,5,33,2,0,50,50,0,2,59,0,10,14,0,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,34,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,40,0,1,0,0,1270,[0|0|0|0|0|0|0|0]
812000,Hammer of Vamos,3300,1271,898000,5,0,500,2000,100,75,0,100,100,45,10,30,30,-1,-1,-1,-1,-1,-1,1200,812000,812000,812000,812000,812000,812000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101300,101310,101320,658,169,250,250,1,10,150,0,120,0,30,35,0,0,30,1200,-1,-1,0,-1,7,0,5,33,2,0,50,50,1,2,59,0,10,14,0,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,34,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,45,0,1,0,0,1271,[0|0|0|0|0|0|0|0]
852000,Demon's Great Hammer,3500,1321,899000,22,0.7,1200,800,50,81,0,0,0,50,10,35,35,-1,-1,-1,-1,-1,-1,0,852000,852000,852000,852000,852000,852000,852005,852005,852005,852005,852005,852010,852010,852010,852010,852010,1,1,1,1,100700,100710,100720,654,70,600,600,1,10,155,0,0,0,45,50,0,0,32,0,-1,16,0,-1,7,0,5,35,2,0,50,50,0,1,0,2,12,46,0,0,0,99,0,0,10,60,0,3,0,0,0,50,50,50,38,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1321,[0|0|0|0|0|0|0|0]
852100,Demon's Great Hammer [Crystal],3500,1322,899000,22,0.7,1200,800,1,81,0,0,0,50,10,35,35,-1,-1,-1,-1,-1,-1,100,852010,852010,852010,852010,852010,852010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,654,70,60,60,1,10,155,0,0,0,45,50,0,0,32,100,-1,17,0,-1,7,0,5,35,2,0,50,50,0,1,0,2,12,46,0,0,0,99,0,0,10,60,0,3,0,0,0,50,50,50,38,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,5,0,1,0,0,1322,[0|0|0|0|0|0|0|0]
852200,Demon's Great Hammer [Lightning],3500,1323,899000,22,0.7,1200,800,500,0,0,0,0,50,10,35,35,-1,-1,-1,-1,-1,-1,200,852010,852010,852010,852010,852010,852010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,654,70,600,600,1,10,155,0,0,138,45,50,0,0,32,200,-1,18,0,-1,7,0,5,35,2,0,50,50,0,6,0,2,12,46,0,0,0,99,0,0,10,60,0,3,0,0,0,50,50,50,38,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10,0,1,0,0,1323,[0|0|0|0|0|0|0|0]
852300,Demon's Great Hammer [Raw],3500,1324,899000,22,0.7,1200,800,50,60,0,0,0,50,10,35,35,-1,-1,-1,-1,-1,-1,300,852005,852005,852005,852005,852005,852005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,654,70,600,600,1,10,175,0,0,0,45,50,0,0,32,300,-1,19,0,-1,7,0,5,35,2,0,50,50,0,1,0,2,12,46,0,0,0,99,0,0,10,60,0,3,0,0,0,50,50,50,38,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,15,0,1,0,0,1324,[0|0|0|0|0|0|0|0]
852400,Demon's Great Hammer [Magic],3500,1325,899000,22,0.7,1200,800,50,23,0,58,0,50,10,35,35,-1,-1,-1,-1,-1,-1,400,852005,852005,852005,852005,852005,852005,852405,852405,852405,852405,852405,-1,-1,-1,-1,-1,1,1,1,1,100800,100810,100820,654,70,600,600,1,10,130,112,0,0,45,50,0,0,32,400,-1,20,0,-1,7,0,5,35,2,0,50,50,1,1,0,2,12,46,0,0,0,99,0,0,10,60,0,3,0,0,0,50,50,50,38,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,20,0,1,0,0,1325,[0|0|0|0|0|0|0|0]
